0.146E+05 0.00121 0.00591 0.03345 0.41882 0.90538 0.96467 0.89916 0.88786 0.88602 0.88602
0.157E+05 0.00115 0.00557 0.03092 0.35248 0.88636 0.96900 0.90015 0.88813 0.88617 0.88617
0.168E+05 0.00108 0.00524 0.02862 0.29799 0.87968 0.97342 0.90119 0.88842 0.88633 0.88633
0.180E+05 0.00102 0.00495 0.02661 0.28339 0.87668 0.97798 0.90236 0.88878 0.88656 0.88656
0.193E+05 0.00097 0.00469 0.02487 0.29031 0.87505 0.98262 0.90362 0.88920 0.88683 0.88683
0.207E+05 0.00092 0.00444 0.02332 0.28909 0.86757 0.98743 0.90498 0.88966 0.88713 0.88713
0.222E+05 0.00087 0.00422 0.02191 0.26416 0.87993 0.99217 0.90643 0.89015 0.88745 0.88745
0.238E+05 0.00083 0.00402 0.02066 0.22746 0.86592 0.99680 0.90805 0.89074 0.88787 0.88787
0.255E+05 0.00079 0.00382 0.01952 0.19429 0.90142 1.00186 0.90977 0.89139 0.88834 0.88834
0.274E+05 0.00075 0.00365 0.01851 0.16914 0.86795 1.00691 0.91168 0.89215 0.88889 0.88889
0.293E+05 0.00072 0.00349 0.01760 0.15037 0.81581 1.01150 0.91375 0.89300 0.88954 0.88954
0.314E+05 0.00069 0.00335 0.01679 0.13592 0.88532 1.01720 0.91600 0.89396 0.89027 0.89027
0.337E+05 0.00067 0.00323 0.01611 0.12438 0.77017 1.02393 0.91847 0.89506 0.89113 0.89113
0.361E+05 0.00064 0.00310 0.01537 0.11372 0.85192 1.02942 0.92119 0.89632 0.89214 0.89214
0.387E+05 0.00061 0.00297 0.01468 0.10421 0.73341 1.03211 0.92425 0.89782 0.89336 0.89336
0.415E+05 0.00059 0.00285 0.01403 0.09575 0.75186 1.03661 0.92767 0.89958 0.89484 0.89484
0.445E+05 0.00056 0.00272 0.01338 0.08790 0.71992 1.04216 0.93155 0.90168 0.89663 0.89663
0.477E+05 0.00054 0.00262 0.01285 0.08140 0.64144 1.05096 0.93604 0.90427 0.89888 0.89888
0.511E+05 0.00053 0.00255 0.01249 0.07639 0.66620 1.05909 0.94123 0.90740 0.90165 0.90165
0.548E+05 0.00052 0.00253 0.01237 0.07316 0.59948 1.06049 0.94728 0.91122 0.90508 0.90508
0.587E+05 0.00053 0.00257 0.01252 0.07176 0.56908 1.07556 0.95441 0.91592 0.90936 0.90936
0.629E+05 0.00055 0.00264 0.01285 0.07155 0.57305 1.10081 0.96300 0.92184 0.91480 0.91480
0.675E+05 0.00055 0.00266 0.01292 0.06989 0.51286 1.12386 0.97420 0.92996 0.92238 0.92238
0.723E+05 0.00058 0.00279 0.01353 0.07091 0.46027 1.14111 0.99149 0.94336 0.93508 0.93508
0.775E+05 0.00109 0.00526 0.02546 0.12780 0.61846 1.16771 1.01394 0.96331 0.95438 0.95438
0.831E+05 0.00306 0.01478 0.07147 0.34514 1.03743 1.12520 0.96609 0.92722 0.92032 0.92032
0.891E+05 0.00530 0.02562 0.12381 0.58978 1.29792 1.09443 0.90063 0.86167 0.85507 0.85507
0.955E+05 0.00711 0.03435 0.16635 0.81998 1.55425 1.09606 0.84624 0.79892 0.79104 0.79104
0.102E+06 0.00605 0.02924 0.14181 0.72734 1.63549 1.11810 0.83950 0.78439 0.77503 0.77503
0.110E+06 0.00441 0.02129 0.10330 0.54365 1.64269 1.13785 0.84517 0.78399 0.77322 0.77322
0.118E+06 0.00322 0.01555 0.07546 0.39931 1.63086 1.16049 0.85767 0.79276 0.78101 0.78101
0.126E+06 0.00229 0.01104 0.05355 0.28217 1.62677 1.19178 0.87606 0.80831 0.79583 0.79583
